Affiliate ,Major,College,MoreStudies
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies,College of Media,FALSE
student,Media and Cinema Studies :: Psychology,College of Media,TRUE
student,Microbiology,College of Liberal Arts & Sciences ,FALSE
student,Microbiology,College of Liberal Arts & Sciences ,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music,College of Fine & Applied Arts,FALSE
student,Music :: Psychology,College of Fine & Applied Arts,FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Natural Res & Env Sci,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Neuroscience Program,College of Liberal Arts & Sciences ,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,"Nuclear, Plasma, & Rad Engr",Grainger College of Engineering,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy,College of Liberal Arts & Sciences ,FALSE
student,Philosophy :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,Political Science :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,"Political Science :: Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,TRUE
student,Political Science :: Sociology,College of Liberal Arts & Sciences ,TRUE
student,Political Science :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Political Science :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Philosophy :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,Philosophy :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: School of Molecular & Cell Bio,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Sociology,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: School of Molecular & Cell Bio,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Sociology,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: School of Molecular & Cell Bio,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Sociology,College of Liberal Arts & Sciences ,TRUE
student,Psychology :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Religion,College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
student,"Sch Earth, Soc, Environ Admin",College of Liberal Arts & Sciences ,FALSE
